Packet_UID,Generation_Time,Reception_Time,End_To_End_Delay,SW1_Arrival,SW1_Eligibility,SW1_Departure,SW2_Arrival,SW2_Eligibility,SW2_Departure,Diff_Eli_Dest_SW1,Diff_Eli_Dest_SW2,Diff_EntrySW1_ExitSW2,Stay_Time_SW1,Stay_Time_SW2,Inter_Departure
127,0.00123,0.00125318,2.3175e-05,0.00123409,0.00124,0.00124,0.00124409,0.00124909,0.00124909,1.3175e-05,4.089e-06,1.4997e-05,5.911e-06,4.997e-06,1e-05
128,0.00124,0.00126318,2.3175e-05,0.00124409,0.00125,0.00125,0.00125409,0.00125909,0.00125909,1.3175e-05,4.089e-06,1.4997e-05,5.911e-06,4.997e-06,1e-05
129,0.00125,0.00127318,2.3175e-05,0.00125409,0.00126,0.00126,0.00126409,0.00126909,0.00126909,1.3175e-05,4.089e-06,1.4997e-05,5.911e-06,4.997e-06,1e-05
130,0.00126,0.00128317,2.3175e-05,0.00126409,0.00127,0.00127,0.00127409,0.00127909,0.00127909,1.3175e-05,4.089e-06,1.4997e-05,5.911e-06,4.997e-06,1e-05
131,0.00127,0.00129317,2.3175e-05,0.00127409,0.00128,0.00128,0.00128409,0.00128909,0.00128909,1.3175e-05,4.089e-06,1.4997e-05,5.911e-06,4.997e-06,1e-05
132,0.00128,0.00130317,2.3175e-05,0.00128409,0.00129,0.00129,0.00129409,0.00129909,0.00129909,1.3175e-05,4.089e-06,1.4997e-05,5.911e-06,4.997e-06,1e-05
133,0.00129,0.00131317,2.3175e-05,0.00129409,0.0013,0.0013,0.00130409,0.00130909,0.00130909,1.3175e-05,4.089e-06,1.4997e-05,5.911e-06,4.997e-06,1e-05
134,0.0013,0.00132318,2.3175e-05,0.00130409,0.00131,0.00131,0.00131409,0.00131909,0.00131909,1.3175e-05,4.089e-06,1.4997e-05,5.911e-06,4.997e-06,1e-05
135,0.00131,0.00133318,2.3175e-05,0.00131409,0.00132,0.00132,0.00132409,0.00132909,0.00132909,1.3175e-05,4.089e-06,1.4997e-05,5.911e-06,4.997e-06,1e-05
136,0.00132,0.00134317,2.3175e-05,0.00132409,0.00133,0.00133,0.00133409,0.00133909,0.00133909,1.3175e-05,4.089e-06,1.4997e-05,5.911e-06,4.997e-06,1e-05
137,0.00133,0.00135317,2.3175e-05,0.00133409,0.00134,0.00134,0.00134409,0.00134909,0.00134909,1.3175e-05,4.089e-06,1.4997e-05,5.911e-06,4.997e-06,1e-05
138,0.00134,0.00136317,2.3175e-05,0.00134409,0.00135,0.00135,0.00135409,0.00135909,0.00135909,1.3175e-05,4.089e-06,1.4997e-05,5.911e-06,4.997e-06,1e-05
139,0.00135,0.00137317,2.3175e-05,0.00135409,0.00136,0.00136,0.00136409,0.00136909,0.00136909,1.3175e-05,4.089e-06,1.4997e-05,5.911e-06,4.997e-06,1e-05
140,0.00136,0.00138317,2.3175e-05,0.00136409,0.00137,0.00137,0.00137409,0.00137909,0.00137909,1.3175e-05,4.089e-06,1.4997e-05,5.911e-06,4.997e-06,1e-05
141,0.00137,0.00139317,2.3175e-05,0.00137409,0.00138,0.00138,0.00138409,0.00138909,0.00138909,1.3175e-05,4.089e-06,1.4997e-05,5.911e-06,4.997e-06,1e-05
142,0.00138,0.00140317,2.3175e-05,0.00138409,0.00139,0.00139,0.00139409,0.00139909,0.00139909,1.3175e-05,4.089e-06,1.4997e-05,5.911e-06,4.997e-06,1e-05
143,0.00139,0.00141318,2.3175e-05,0.00139409,0.0014,0.0014,0.00140409,0.00140909,0.00140909,1.3175e-05,4.089e-06,1.4997e-05,5.911e-06,4.997e-06,1e-05
144,0.0014,0.00142318,2.3175e-05,0.00140409,0.00141,0.00141,0.00141409,0.00141909,0.00141909,1.3175e-05,4.089e-06,1.4997e-05,5.911e-06,4.997e-06,1e-05
145,0.00141,0.00143318,2.3175e-05,0.00141409,0.00142,0.00142,0.00142409,0.00142909,0.00142909,1.3175e-05,4.089e-06,1.4997e-05,5.911e-06,4.997e-06,1e-05
146,0.00142,0.00144318,2.3175e-05,0.00142409,0.00143,0.00143,0.00143409,0.00143909,0.00143909,1.3175e-05,4.089e-06,1.4997e-05,5.911e-06,4.997e-06,1e-05
147,0.00143,0.00145317,2.3175e-05,0.00143409,0.00144,0.00144,0.00144409,0.00144909,0.00144909,1.3175e-05,4.089e-06,1.4997e-05,5.911e-06,4.997e-06,1e-05
148,0.00144,0.00146317,2.3175e-05,0.00144409,0.00145,0.00145,0.00145409,0.00145909,0.00145909,1.3175e-05,4.089e-06,1.4997e-05,5.911e-06,4.997e-06,1e-05
149,0.00145,0.00147317,2.3175e-05,0.00145409,0.00146,0.00146,0.00146409,0.00146909,0.00146909,1.3175e-05,4.089e-06,1.4997e-05,5.911e-06,4.997e-06,1e-05
150,0.00146,0.00148317,2.3175e-05,0.00146409,0.00147,0.00147,0.00147409,0.00147909,0.00147909,1.3175e-05,4.089e-06,1.4997e-05,5.911e-06,4.997e-06,1e-05
151,0.00147,0.00149318,2.3175e-05,0.00147409,0.00148,0.00148,0.00148409,0.00148909,0.00148909,1.3175e-05,4.089e-06,1.4997e-05,5.911e-06,4.997e-06,1e-05
152,0.00148,0.00150318,2.3175e-05,0.00148409,0.00149,0.00149,0.00149409,0.00149909,0.00149909,1.3175e-05,4.089e-06,1.4997e-05,5.911e-06,4.997e-06,1e-05
153,0.00149,0.00151317,2.3175e-05,0.00149409,0.0015,0.0015,0.00150409,0.00150909,0.00150909,1.3175e-05,4.089e-06,1.4997e-05,5.911e-06,4.997e-06,1e-05
154,0.0015,0.00152317,2.3175e-05,0.00150409,0.00151,0.00151,0.00151409,0.00151909,0.00151909,1.3175e-05,4.089e-06,1.4997e-05,5.911e-06,4.997e-06,1e-05
155,0.00151,0.00153317,2.3175e-05,0.00151409,0.00152,0.00152,0.00152409,0.00152909,0.00152909,1.3175e-05,4.089e-06,1.4997e-05,5.911e-06,4.997e-06,1e-05
156,0.00152,0.00154317,2.3175e-05,0.00152409,0.00153,0.00153,0.00153409,0.00153909,0.00153909,1.3175e-05,4.089e-06,1.4997e-05,5.911e-06,4.997e-06,1e-05
157,0.00153,0.00155317,2.3175e-05,0.00153409,0.00154,0.00154,0.00154409,0.00154909,0.00154909,1.3175e-05,4.089e-06,1.4997e-05,5.911e-06,4.997e-06,1e-05
158,0.00154,0.00156317,2.3175e-05,0.00154409,0.00155,0.00155,0.00155409,0.00155909,0.00155909,1.3175e-05,4.089e-06,1.4997e-05,5.911e-06,4.997e-06,1e-05
159,0.00155,0.00157318,2.3175e-05,0.00155409,0.00156,0.00156,0.00156409,0.00156909,0.00156909,1.3175e-05,4.089e-06,1.4997e-05,5.911e-06,4.997e-06,1e-05
160,0.00156,0.00158318,2.3175e-05,0.00156409,0.00157,0.00157,0.00157409,0.00157909,0.00157909,1.3175e-05,4.089e-06,1.4997e-05,5.911e-06,4.997e-06,1e-05
161,0.00157,0.00159318,2.3175e-05,0.00157409,0.00158,0.00158,0.00158409,0.00158909,0.00158909,1.3175e-05,4.089e-06,1.4997e-05,5.911e-06,4.997e-06,1e-05
162,0.00158,0.00160318,2.3175e-05,0.00158409,0.00159,0.00159,0.00159409,0.00159909,0.00159909,1.3175e-05,4.089e-06,1.4997e-05,5.911e-06,4.997e-06,1e-05
163,0.00159,0.00161317,2.3175e-05,0.00159409,0.0016,0.0016,0.00160409,0.00160909,0.00160909,1.3175e-05,4.089e-06,1.4997e-05,5.911e-06,4.997e-06,1e-05
164,0.0016,0.00162317,2.3175e-05,0.00160409,0.00161,0.00161,0.00161409,0.00161909,0.00161909,1.3175e-05,4.089e-06,1.4997e-05,5.911e-06,4.997e-06,1e-05
165,0.00161,0.00163317,2.3175e-05,0.00161409,0.00162,0.00162,0.00162409,0.00162909,0.00162909,1.3175e-05,4.089e-06,1.4997e-05,5.911e-06,4.997e-06,1e-05
166,0.00162,0.00164317,2.3175e-05,0.00162409,0.00163,0.00163,0.00163409,0.00163909,0.00163909,1.3175e-05,4.089e-06,1.4997e-05,5.911e-06,4.997e-06,1e-05
167,0.00163,0.00165318,2.3175e-05,0.00163409,0.00164,0.00164,0.00164409,0.00164909,0.00164909,1.3175e-05,4.089e-06,1.4997e-05,5.911e-06,4.997e-06,1e-05
168,0.00164,0.00166318,2.3175e-05,0.00164409,0.00165,0.00165,0.00165409,0.00165909,0.00165909,1.3175e-05,4.089e-06,1.4997e-05,5.911e-06,4.997e-06,1e-05
169,0.00165,0.00167318,2.3175e-05,0.00165409,0.00166,0.00166,0.00166409,0.00166909,0.00166909,1.3175e-05,4.089e-06,1.4997e-05,5.911e-06,4.997e-06,1e-05
170,0.00166,0.00168317,2.3175e-05,0.00166409,0.00167,0.00167,0.00167409,0.00167909,0.00167909,1.3175e-05,4.089e-06,1.4997e-05,5.911e-06,4.997e-06,1e-05
171,0.00167,0.00169317,2.3175e-05,0.00167409,0.00168,0.00168,0.00168409,0.00168909,0.00168909,1.3175e-05,4.089e-06,1.4997e-05,5.911e-06,4.997e-06,1e-05
172,0.00168,0.00170317,2.3175e-05,0.00168409,0.00169,0.00169,0.00169409,0.00169909,0.00169909,1.3175e-05,4.089e-06,1.4997e-05,5.911e-06,4.997e-06,1e-05
173,0.00169,0.00171317,2.3175e-05,0.00169409,0.0017,0.0017,0.00170409,0.00170909,0.00170909,1.3175e-05,4.089e-06,1.4997e-05,5.911e-06,4.997e-06,1e-05
174,0.0017,0.00172317,2.3175e-05,0.00170409,0.00171,0.00171,0.00171409,0.00171909,0.00171909,1.3175e-05,4.089e-06,1.4997e-05,5.911e-06,4.997e-06,1e-05
175,0.00171,0.00173317,2.3175e-05,0.00171409,0.00172,0.00172,0.00172409,0.00172909,0.00172909,1.3175e-05,4.089e-06,1.4997e-05,5.911e-06,4.997e-06,1e-05
176,0.00172,0.00174318,2.3175e-05,0.00172409,0.00173,0.00173,0.00173409,0.00173909,0.00173909,1.3175e-05,4.089e-06,1.4997e-05,5.911e-06,4.997e-06,1e-05
177,0.00173,0.00175318,2.3175e-05,0.00173409,0.00174,0.00174,0.00174409,0.00174909,0.00174909,1.3175e-05,4.089e-06,1.4997e-05,5.911e-06,4.997e-06,1e-05
178,0.00174,0.00176318,2.3175e-05,0.00174409,0.00175,0.00175,0.00175409,0.00175909,0.00175909,1.3175e-05,4.089e-06,1.4997e-05,5.911e-06,4.997e-06,1e-05
179,0.00175,0.00177318,2.3175e-05,0.00175409,0.00176,0.00176,0.00176409,0.00176909,0.00176909,1.3175e-05,4.089e-06,1.4997e-05,5.911e-06,4.997e-06,1e-05
180,0.00176,0.00178317,2.3175e-05,0.00176409,0.00177,0.00177,0.00177409,0.00177909,0.00177909,1.3175e-05,4.089e-06,1.4997e-05,5.911e-06,4.997e-06,1e-05
181,0.00177,0.00179317,2.3175e-05,0.00177409,0.00178,0.00178,0.00178409,0.00178909,0.00178909,1.3175e-05,4.089e-06,1.4997e-05,5.911e-06,4.997e-06,1e-05
182,0.00178,0.00180317,2.3175e-05,0.00178409,0.00179,0.00179,0.00179409,0.00179909,0.00179909,1.3175e-05,4.089e-06,1.4997e-05,5.911e-06,4.997e-06,1e-05
183,0.00179,0.00181317,2.3175e-05,0.00179409,0.0018,0.0018,0.00180409,0.00180909,0.00180909,1.3175e-05,4.089e-06,1.4997e-05,5.911e-06,4.997e-06,1e-05
184,0.0018,0.00182318,2.3175e-05,0.00180409,0.00181,0.00181,0.00181409,0.00181909,0.00181909,1.3175e-05,4.089e-06,1.4997e-05,5.911e-06,4.997e-06,1e-05
185,0.00181,0.00183318,2.3175e-05,0.00181409,0.00182,0.00182,0.00182409,0.00182909,0.00182909,1.3175e-05,4.089e-06,1.4997e-05,5.911e-06,4.997e-06,1e-05
186,0.00182,0.00184317,2.3175e-05,0.00182409,0.00183,0.00183,0.00183409,0.00183909,0.00183909,1.3175e-05,4.089e-06,1.4997e-05,5.911e-06,4.997e-06,1e-05
187,0.00183,0.00185317,2.3175e-05,0.00183409,0.00184,0.00184,0.00184409,0.00184909,0.00184909,1.3175e-05,4.089e-06,1.4997e-05,5.911e-06,4.997e-06,1e-05
188,0.00184,0.00186317,2.3175e-05,0.00184409,0.00185,0.00185,0.00185409,0.00185909,0.00185909,1.3175e-05,4.089e-06,1.4997e-05,5.911e-06,4.997e-06,1e-05
189,0.00185,0.00187317,2.3175e-05,0.00185409,0.00186,0.00186,0.00186409,0.00186909,0.00186909,1.3175e-05,4.089e-06,1.4997e-05,5.911e-06,4.997e-06,1e-05
190,0.00186,0.00188317,2.3175e-05,0.00186409,0.00187,0.00187,0.00187409,0.00187909,0.00187909,1.3175e-05,4.089e-06,1.4997e-05,5.911e-06,4.997e-06,1e-05
191,0.00187,0.00189317,2.3175e-05,0.00187409,0.00188,0.00188,0.00188409,0.00188909,0.00188909,1.3175e-05,4.089e-06,1.4997e-05,5.911e-06,4.997e-06,1e-05
192,0.00188,0.00190318,2.3175e-05,0.00188409,0.00189,0.00189,0.00189409,0.00189909,0.00189909,1.3175e-05,4.089e-06,1.4997e-05,5.911e-06,4.997e-06,1e-05
193,0.00189,0.00191318,2.3175e-05,0.00189409,0.0019,0.0019,0.00190409,0.00190909,0.00190909,1.3175e-05,4.089e-06,1.4997e-05,5.911e-06,4.997e-06,1e-05
194,0.0019,0.00192318,2.3175e-05,0.00190409,0.00191,0.00191,0.00191409,0.00191909,0.00191909,1.3175e-05,4.089e-06,1.4997e-05,5.911e-06,4.997e-06,1e-05
195,0.00191,0.00193318,2.3175e-05,0.00191409,0.00192,0.00192,0.00192409,0.00192909,0.00192909,1.3175e-05,4.089e-06,1.4997e-05,5.911e-06,4.997e-06,1e-05
196,0.00192,0.00194317,2.3175e-05,0.00192409,0.00193,0.00193,0.00193409,0.00193909,0.00193909,1.3175e-05,4.089e-06,1.4997e-05,5.911e-06,4.997e-06,1e-05
197,0.00193,0.00195318,2.3175e-05,0.00193409,0.00194,0.00194,0.00194409,0.00194909,0.00194909,1.3175e-05,4.089e-06,1.4997e-05,5.911e-06,4.997e-06,1e-05
198,0.00194,0.00196318,2.3175e-05,0.00194409,0.00195,0.00195,0.00195409,0.00195909,0.00195909,1.3175e-05,4.089e-06,1.4997e-05,5.911e-06,4.997e-06,1e-05
199,0.00195,0.00197317,2.3175e-05,0.00195409,0.00196,0.00196,0.00196409,0.00196909,0.00196909,1.3175e-05,4.089e-06,1.4997e-05,5.911e-06,4.997e-06,1e-05
200,0.00196,0.00198318,2.3175e-05,0.00196409,0.00197,0.00197,0.00197409,0.00197909,0.00197909,1.3175e-05,4.089e-06,1.4997e-05,5.911e-06,4.997e-06,1e-05
201,0.00197,0.00199317,2.3175e-05,0.00197409,0.00198,0.00198,0.00198409,0.00198909,0.00198909,1.3175e-05,4.089e-06,1.4997e-05,5.911e-06,4.997e-06,1e-05
202,0.00198,0.00200317,2.3175e-05,0.00198409,0.00199,0.00199,0.00199409,0.00199909,0.00199909,1.3175e-05,4.089e-06,1.4997e-05,5.911e-06,4.997e-06,1e-05
203,0.00199,0.00201317,2.3175e-05,0.00199409,0.002,0.002,0.00200409,0.00200909,0.00200909,1.3175e-05,4.089e-06,1.4997e-05,5.911e-06,4.997e-06,1e-05
204,0.002,0.00202317,2.3175e-05,0.00200409,0.00201,0.00201,0.00201409,0.00201909,0.00201909,1.3175e-05,4.089e-06,1.4997e-05,5.911e-06,4.997e-06,1e-05
205,0.00201,0.00203317,2.3175e-05,0.00201409,0.00202,0.00202,0.00202409,0.00202909,0.00202909,1.3175e-05,4.089e-06,1.4997e-05,5.911e-06,4.997e-06,1e-05
206,0.00202,0.00204317,2.3175e-05,0.00202409,0.00203,0.00203,0.00203409,0.00203909,0.00203909,1.3175e-05,4.089e-06,1.4997e-05,5.911e-06,4.997e-06,1e-05
207,0.00203,0.00205317,2.3175e-05,0.00203409,0.00204,0.00204,0.00204409,0.00204909,0.00204909,1.3175e-05,4.089e-06,1.4997e-05,5.911e-06,4.997e-06,1e-05
208,0.00204,0.00206317,2.3175e-05,0.00204409,0.00205,0.00205,0.00205409,0.00205909,0.00205909,1.3175e-05,4.089e-06,1.4997e-05,5.911e-06,4.997e-06,1e-05
209,0.00205,0.00207318,2.3175e-05,0.00205409,0.00206,0.00206,0.00206409,0.00206909,0.00206909,1.3175e-05,4.089e-06,1.4997e-05,5.911e-06,4.997e-06,1e-05
210,0.00206,0.00208318,2.3175e-05,0.00206409,0.00207,0.00207,0.00207409,0.00207909,0.00207909,1.3175e-05,4.089e-06,1.4997e-05,5.911e-06,4.997e-06,1e-05
211,0.00207,0.00209318,2.3175e-05,0.00207409,0.00208,0.00208,0.00208409,0.00208909,0.00208909,1.3175e-05,4.089e-06,1.4997e-05,5.911e-06,4.997e-06,1e-05
212,0.00208,0.00210318,2.3175e-05,0.00208409,0.00209,0.00209,0.00209409,0.00209909,0.00209909,1.3175e-05,4.089e-06,1.4997e-05,5.911e-06,4.997e-06,1e-05
213,0.00209,0.00211318,2.3175e-05,0.00209409,0.0021,0.0021,0.00210409,0.00210909,0.00210909,1.3175e-05,4.089e-06,1.4997e-05,5.911e-06,4.997e-06,1e-05
214,0.0021,0.00212318,2.3175e-05,0.00210409,0.00211,0.00211,0.00211409,0.00211909,0.00211909,1.3175e-05,4.089e-06,1.4997e-05,5.911e-06,4.997e-06,1e-05
215,0.00211,0.00213318,2.3175e-05,0.00211409,0.00212,0.00212,0.00212409,0.00212909,0.00212909,1.3175e-05,4.089e-06,1.4997e-05,5.911e-06,4.997e-06,1e-05
216,0.00212,0.00214317,2.3175e-05,0.00212409,0.00213,0.00213,0.00213409,0.00213909,0.00213909,1.3175e-05,4.089e-06,1.4997e-05,5.911e-06,4.997e-06,1e-05
217,0.00213,0.00215317,2.3175e-05,0.00213409,0.00214,0.00214,0.00214409,0.00214909,0.00214909,1.3175e-05,4.089e-06,1.4997e-05,5.911e-06,4.997e-06,1e-05
218,0.00214,0.00216317,2.3175e-05,0.00214409,0.00215,0.00215,0.00215409,0.00215909,0.00215909,1.3175e-05,4.089e-06,1.4997e-05,5.911e-06,4.997e-06,1e-05
219,0.00215,0.00217317,2.3175e-05,0.00215409,0.00216,0.00216,0.00216409,0.00216909,0.00216909,1.3175e-05,4.089e-06,1.4997e-05,5.911e-06,4.997e-06,1e-05
220,0.00216,0.00218317,2.3175e-05,0.00216409,0.00217,0.00217,0.00217409,0.00217909,0.00217909,1.3175e-05,4.089e-06,1.4997e-05,5.911e-06,4.997e-06,1e-05
221,0.00217,0.00219317,2.3175e-05,0.00217409,0.00218,0.00218,0.00218409,0.00218909,0.00218909,1.3175e-05,4.089e-06,1.4997e-05,5.911e-06,4.997e-06,1e-05
222,0.00218,0.00220317,2.3175e-05,0.00218409,0.00219,0.00219,0.00219409,0.00219909,0.00219909,1.3175e-05,4.089e-06,1.4997e-05,5.911e-06,4.997e-06,1e-05
223,0.00219,0.00221317,2.3175e-05,0.00219409,0.0022,0.0022,0.00220409,0.00220909,0.00220909,1.3175e-05,4.089e-06,1.4997e-05,5.911e-06,4.997e-06,1e-05
224,0.0022,0.00222317,2.3175e-05,0.00220409,0.00221,0.00221,0.00221409,0.00221909,0.00221909,1.3175e-05,4.089e-06,1.4997e-05,5.911e-06,4.997e-06,1e-05
225,0.00221,0.00223318,2.3175e-05,0.00221409,0.00222,0.00222,0.00222409,0.00222909,0.00222909,1.3175e-05,4.089e-06,1.4997e-05,5.911e-06,4.997e-06,1e-05
226,0.00222,0.00224318,2.3175e-05,0.00222409,0.00223,0.00223,0.00223409,0.00223909,0.00223909,1.3175e-05,4.089e-06,1.4997e-05,5.911e-06,4.997e-06,1e-05
227,0.00223,0.00225318,2.3175e-05,0.00223409,0.00224,0.00224,0.00224409,0.00224909,0.00224909,1.3175e-05,4.089e-06,1.4997e-05,5.911e-06,4.997e-06,1e-05
228,0.00224,0.00226318,2.3175e-05,0.00224409,0.00225,0.00225,0.00225409,0.00225909,0.00225909,1.3175e-05,4.089e-06,1.4997e-05,5.911e-06,4.997e-06,1e-05
229,0.00225,0.00227318,2.3175e-05,0.00225409,0.00226,0.00226,0.00226409,0.00226909,0.00226909,1.3175e-05,4.089e-06,1.4997e-05,5.911e-06,4.997e-06,1e-05
230,0.00226,0.00228318,2.3175e-05,0.00226409,0.00227,0.00227,0.00227409,0.00227909,0.00227909,1.3175e-05,4.089e-06,1.4997e-05,5.911e-06,4.997e-06,1e-05
231,0.00227,0.00229318,2.3175e-05,0.00227409,0.00228,0.00228,0.00228409,0.00228909,0.00228909,1.3175e-05,4.089e-06,1.4997e-05,5.911e-06,4.997e-06,1e-05
232,0.00228,0.00230318,2.3175e-05,0.00228409,0.00229,0.00229,0.00229409,0.00229909,0.00229909,1.3175e-05,4.089e-06,1.4997e-05,5.911e-06,4.997e-06,1e-05
233,0.00229,0.00231317,2.3175e-05,0.00229409,0.0023,0.0023,0.00230409,0.00230909,0.00230909,1.3175e-05,4.089e-06,1.4997e-05,5.911e-06,4.997e-06,1e-05
234,0.0023,0.00232317,2.3175e-05,0.00230409,0.00231,0.00231,0.00231409,0.00231909,0.00231909,1.3175e-05,4.089e-06,1.4997e-05,5.911e-06,4.997e-06,1e-05
235,0.00231,0.00233317,2.3175e-05,0.00231409,0.00232,0.00232,0.00232409,0.00232909,0.00232909,1.3175e-05,4.089e-06,1.4997e-05,5.911e-06,4.997e-06,1e-05
236,0.00232,0.00234317,2.3175e-05,0.00232409,0.00233,0.00233,0.00233409,0.00233909,0.00233909,1.3175e-05,4.089e-06,1.4997e-05,5.911e-06,4.997e-06,1e-05
237,0.00233,0.00235317,2.3175e-05,0.00233409,0.00234,0.00234,0.00234409,0.00234909,0.00234909,1.3175e-05,4.089e-06,1.4997e-05,5.911e-06,4.997e-06,1e-05
238,0.00234,0.00236317,2.3175e-05,0.00234409,0.00235,0.00235,0.00235409,0.00235909,0.00235909,1.3175e-05,4.089e-06,1.4997e-05,5.911e-06,4.997e-06,1e-05
239,0.00235,0.00237317,2.3175e-05,0.00235409,0.00236,0.00236,0.00236409,0.00236909,0.00236909,1.3175e-05,4.089e-06,1.4997e-05,5.911e-06,4.997e-06,1e-05
240,0.00236,0.00238317,2.3175e-05,0.00236409,0.00237,0.00237,0.00237409,0.00237909,0.00237909,1.3175e-05,4.089e-06,1.4997e-05,5.911e-06,4.997e-06,1e-05
241,0.00237,0.00239317,2.3175e-05,0.00237409,0.00238,0.00238,0.00238409,0.00238909,0.00238909,1.3175e-05,4.089e-06,1.4997e-05,5.911e-06,4.997e-06,1e-05
242,0.00238,0.00240318,2.3175e-05,0.00238409,0.00239,0.00239,0.00239409,0.00239909,0.00239909,1.3175e-05,4.089e-06,1.4997e-05,5.911e-06,4.997e-06,1e-05
243,0.00239,0.00241318,2.3175e-05,0.00239409,0.0024,0.0024,0.00240409,0.00240909,0.00240909,1.3175e-05,4.089e-06,1.4997e-05,5.911e-06,4.997e-06,1e-05
244,0.0024,0.00242318,2.3175e-05,0.00240409,0.00241,0.00241,0.00241409,0.00241909,0.00241909,1.3175e-05,4.089e-06,1.4997e-05,5.911e-06,4.997e-06,1e-05
245,0.00241,0.00243318,2.3175e-05,0.00241409,0.00242,0.00242,0.00242409,0.00242909,0.00242909,1.3175e-05,4.089e-06,1.4997e-05,5.911e-06,4.997e-06,1e-05
246,0.00242,0.00244318,2.3175e-05,0.00242409,0.00243,0.00243,0.00243409,0.00243909,0.00243909,1.3175e-05,4.089e-06,1.4997e-05,5.911e-06,4.997e-06,1e-05
247,0.00243,0.00245318,2.3175e-05,0.00243409,0.00244,0.00244,0.00244409,0.00244909,0.00244909,1.3175e-05,4.089e-06,1.4997e-05,5.911e-06,4.997e-06,1e-05
248,0.00244,0.00246317,2.3175e-05,0.00244409,0.00245,0.00245,0.00245409,0.00245909,0.00245909,1.3175e-05,4.089e-06,1.4997e-05,5.911e-06,4.997e-06,1e-05
249,0.00245,0.00247318,2.3175e-05,0.00245409,0.00246,0.00246,0.00246409,0.00246909,0.00246909,1.3175e-05,4.089e-06,1.4997e-05,5.911e-06,4.997e-06,1e-05
250,0.00246,0.00248317,2.3175e-05,0.00246409,0.00247,0.00247,0.00247409,0.00247909,0.00247909,1.3175e-05,4.089e-06,1.4997e-05,5.911e-06,4.997e-06,1e-05
251,0.00247,0.00249317,2.3175e-05,0.00247409,0.00248,0.00248,0.00248409,0.00248909,0.00248909,1.3175e-05,4.089e-06,1.4997e-05,5.911e-06,4.997e-06,1e-05
252,0.00248,0.00250317,2.3175e-05,0.00248409,0.00249,0.00249,0.00249409,0.00249909,0.00249909,1.3175e-05,4.089e-06,1.4997e-05,5.911e-06,4.997e-06,1e-05
253,0.00249,0.00251317,2.3175e-05,0.00249409,0.0025,0.0025,0.00250409,0.00250909,0.00250909,1.3175e-05,4.089e-06,1.4997e-05,5.911e-06,4.997e-06,1e-05
254,0.0025,0.00252317,2.3175e-05,0.00250409,0.00251,0.00251,0.00251409,0.00251909,0.00251909,1.3175e-05,4.089e-06,1.4997e-05,5.911e-06,4.997e-06,1e-05
255,0.00251,0.00253317,2.3175e-05,0.00251409,0.00252,0.00252,0.00252409,0.00252909,0.00252909,1.3175e-05,4.089e-06,1.4997e-05,5.911e-06,4.997e-06,1e-05
256,0.00252,0.00254317,2.3175e-05,0.00252409,0.00253,0.00253,0.00253409,0.00253909,0.00253909,1.3175e-05,4.089e-06,1.4997e-05,5.911e-06,4.997e-06,1e-05
257,0.00253,0.00255317,2.3175e-05,0.00253409,0.00254,0.00254,0.00254409,0.00254909,0.00254909,1.3175e-05,4.089e-06,1.4997e-05,5.911e-06,4.997e-06,1e-05
258,0.00254,0.00256318,2.3175e-05,0.00254409,0.00255,0.00255,0.00255409,0.00255909,0.00255909,1.3175e-05,4.089e-06,1.4997e-05,5.911e-06,4.997e-06,1e-05
259,0.00255,0.00257318,2.3175e-05,0.00255409,0.00256,0.00256,0.00256409,0.00256909,0.00256909,1.3175e-05,4.089e-06,1.4997e-05,5.911e-06,4.997e-06,1e-05
260,0.00256,0.00258318,2.3175e-05,0.00256409,0.00257,0.00257,0.00257409,0.00257909,0.00257909,1.3175e-05,4.089e-06,1.4997e-05,5.911e-06,4.997e-06,1e-05
261,0.00257,0.00259318,2.3175e-05,0.00257409,0.00258,0.00258,0.00258409,0.00258909,0.00258909,1.3175e-05,4.089e-06,1.4997e-05,5.911e-06,4.997e-06,1e-05
262,0.00258,0.00260318,2.3175e-05,0.00258409,0.00259,0.00259,0.00259409,0.00259909,0.00259909,1.3175e-05,4.089e-06,1.4997e-05,5.911e-06,4.997e-06,1e-05
263,0.00259,0.00261318,2.3175e-05,0.00259409,0.0026,0.0026,0.00260409,0.00260909,0.00260909,1.3175e-05,4.089e-06,1.4997e-05,5.911e-06,4.997e-06,1e-05
264,0.0026,0.00262318,2.3175e-05,0.00260409,0.00261,0.00261,0.00261409,0.00261909,0.00261909,1.3175e-05,4.089e-06,1.4997e-05,5.911e-06,4.997e-06,1e-05
265,0.00261,0.00263317,2.3175e-05,0.00261409,0.00262,0.00262,0.00262409,0.00262909,0.00262909,1.3175e-05,4.089e-06,1.4997e-05,5.911e-06,4.997e-06,1e-05
266,0.00262,0.00264318,2.3175e-05,0.00262409,0.00263,0.00263,0.00263409,0.00263909,0.00263909,1.3175e-05,4.089e-06,1.4997e-05,5.911e-06,4.997e-06,1e-05
267,0.00263,0.00265317,2.3175e-05,0.00263409,0.00264,0.00264,0.00264409,0.00264909,0.00264909,1.3175e-05,4.089e-06,1.4997e-05,5.911e-06,4.997e-06,1e-05
268,0.00264,0.00266317,2.3175e-05,0.00264409,0.00265,0.00265,0.00265409,0.00265909,0.00265909,1.3175e-05,4.089e-06,1.4997e-05,5.911e-06,4.997e-06,1e-05
